"호선","외부코드","전철역코드","전철역명","출구번호","역세권명"
"6","637","2638",창신,"2",한성대학교
"6","637","2638",창신,"2",서일문화예술고등학교
"6","637","2638",창신,"1",종로종합사회복지관
"6","637","2638",창신,"1",창신3동주민센터
"6","637","2638",창신,"4",숭인우체국
"6","637","2638",창신,"2",명신초등학교
"6","637","2638",창신,"3",청룡사
"6","638","2639",보문,"5",안암동
"6","638","2639",보문,"4",용문중·고등학교
"6","638","2639",보문,"6",브라운호텔
"6","638","2639",보문,"8",보문동3가
"6","638","2639",보문,"4",고대병원
"6","638","2639",보문,"4",안암초등학교
"6","638","2639",보문,"3",성북경찰서
"6","638","2639",보문,"3",성북구청
"6","638","2639",보문,"2",경동고등학교
"6","638","2639",보문,"8",보문지구대
"6","638","2639",보문,"8",동신초등학교
"6","638","2639",보문,"2",삼선제2동
"6","638","2639",보문,"3",돈암동우체국
"6","638","2639",보문,"2",보문동2가
"6","638","2639",보문,"1",대한불교보문종 보문사
"6","638","2639",보문,"2",안암지구대
"6","638","2639",보문,"1",보문동2가
"6","638","2639",보문,"3",성북 장애인자립생활센터
"6","638","2639",보문,"5",보문시장
"6","638","2639",보문,"2",(사)여성중앙회
"6","638","2639",보문,"3",보험연수원
"6","638","2639",보문,"5",대한예수교 장로회 영암교회
"6","638","2639",보문,"5",안암동 주민센터
"6","638","2639",보문,"7",성북50플러스 센터
"6","638","2639",보문,"5",보문동 주민센터
"6","638","2639",보문,"7",노동사목회관
"6","638","2639",보문,"4",성신여자대학교
"6","638","2639",보문,"5",고려대(자연계)
"6","639","2640",안암,"2",고대앞사거리
"6","639","2640",안암,"2",고려대학교
"6","639","2640",안암,"3",성일중학교
"6","639","2640",안암,"1",고대병원
"6","639","2640",안암,"1",용문중고등학교
"6","639","2640",안암,"1",성신여자대학교
"6","639","2640",안암,"4",안암동
"6","639","2640",안암,"1",안암초등학교
"6","639","2640",안암,"3",안암동로터리
"6","639","2640",안암,"3",제기시장/제기2동
"6","639","2640",안암,"3",고려대앞헌혈의집
"6","639","2640",안암,"4",고려대(자연계)
"6","639","2640",안암,"3",종암초등학교
"6","640","2641",고려대,"1",성북구건강가정지원센터
"6","640","2641",고려대,"3",세종대왕기념사업회
"6","640","2641",고려대,"1",안암동
"6","640","2641",고려대,"5",제기동
"6","640","2641",고려대,"5",피노키오장애인자립센터
"6","640","2641",고려대,"2",성북 노인복지관
"6","640","2641",고려대,"6",고대앞사거리
"6","640","2641",고려대,"3",한국과학기술연구원(KIST)
"6","640","2641",고려대,"3",제기파출소
"6","640","2641",고려대,"6",제기시장
"6","640","2641",고려대,"3",한국과학기술정보연구원
"6","640","2641",고려대,"3",서울예술치유허브
"6","640","2641",고려대,"3",국립산림과학원
"6","640","2641",고려대,"3",한국개발연구원(KDI)
"6","640","2641",고려대,"4",정화여자중·상업고등학교
"6","640","2641",고려대,"3",산업연구원
"6","640","2641",고려대,"4",제기동
"6","640","2641",고려대,"4",홍파초등학교
"6","640","2641",고려대,"1",고려대학교
"6","640","2641",고려대,"2",종암중학교
"6","640","2641",고려대,"2",숭례초등학교
"6","640","2641",고려대,"2",고려대교우회관
"6","640","2641",고려대,"3",성북중앙병원
"6","640","2641",고려대,"3",서울사대부설중·고등학교
"6","640","2641",고려대,"3",종암동우체국
"6","640","2641",고려대,"3",한국국방연구원
"6","640","2641",고려대,"2",종암경찰서
"6","641","2642",월곡,"3",갑을명가 상가(구.월곡시장)
"6","641","2642",월곡,"3",동덕여자대학교
"6","641","2642",월곡,"1",종암동
"6","641","2642",월곡,"1",일신초등학교
"6","641","2642",월곡,"1",종암동 주민센터
"6","641","2642",월곡,"1",종암2치안센타
"6","641","2642",월곡,"3",성북구민체육관
"6","641","2642",월곡,"4",월곡2치안센타
"6","641","2642",월곡,"5",월곡제2동
"6","641","2642",월곡,"2",성북구 보건소
"6","641","2642",월곡,"2",성북구자살예방센터
"6","641","2642",월곡,"2",생명의전화 종합사회복지관
"6","641","2642",월곡,"2",월곡감리교회
"6","641","2642",월곡,"1",홈플러스
"6","641","2642",월곡,"2",KT월곡지사
"6","641","2642",월곡,"4",한국과학기술연구원
"6","642","2643",상월곡,"2",장위감리교회
"6","642","2643",상월곡,"1",동아아파트
"6","642","2643",상월곡,"2",장위지구대
"6","642","2643",상월곡,"3",래미안석관아파트
"6","642","2643",상월곡,"1",우남아파트
"6","642","2643",상월곡,"4",월곡2동 주민센터
"6","642","2643",상월곡,"1",월곡중학교
"6","642","2643",상월곡,"2",석관동우체국
"6","642","2643",상월곡,"1",월곡초등학교
"6","642","2643",상월곡,"3",새석관시장
"6","642","2643",상월곡,"3",광천교회
"6","642","2643",상월곡,"4",한국과학기술연구원(KIST)
"6","642","2643",상월곡,"2",장위전통시장
"6","642","2643",상월곡,"3",한국예술종합학교
"6","642","2643",상월곡,"4",성북장애인복지관
"6","642","2643",상월곡,"2",장위2동주민센터
"6","642","2643",상월곡,"4",성북정보도서관
"6","642","2643",상월곡,"4",성북구 도시관리공단
"6","642","2643",상월곡,"4",성북구 재활용센타
"6","642","2643",상월곡,"3",석관동
"6","643","2644",돌곶이,"6",돌곶이시장(구.석관시장)
"6","643","2644",돌곶이,"1",신한은행장위동지점
"6","643","2644",돌곶이,"8",한국예술종합학교
"6","643","2644",돌곶이,"8",석관래미안아파트
"6","643","2644",돌곶이,"3",기업은행 장위동지점
"6","643","2644",돌곶이,"5",장위사거리
"6","643","2644",돌곶이,"4",온누리병원(재활병원)
"6","643","2644",돌곶이,"8",석관파출소
"6","643","2644",돌곶이,"8",성북구립석관실버복지센터
"6","643","2644",돌곶이,"1",장위지구대
"6","643","2644",돌곶이,"2",장위초등학교
"6","643","2644",돌곶이,"4",장위3동주민센터
"6","643","2644",돌곶이,"5",석관동주민센터
"6","643","2644",돌곶이,"6",석관초등학교
"6","643","2644",돌곶이,"7",의릉
"6","643","2644",돌곶이,"1",장위2동
"6","643","2644",돌곶이,"2",장위2동주민센터
"6","643","2644",돌곶이,"4",장위어르신행복지원센터(구.성북구립장위실버복지센터)
"6","643","2644",돌곶이,"3",북서울꿈의숲(147번 버스환승)
"6","643","2644",돌곶이,"6",장위종합사회복지관
"6","643","2644",돌곶이,"1",석관동우체국
"6","643","2644",돌곶이,"4",장위119안전센터
"6","643","2644",돌곶이,"4",장위3동
"6","644","2645",석계,"1",현대아파트
"6","644","2645",석계,"1",동신아파트
"6","644","2645",석계,"3",한천초등학교
"6","644","2645",석계,"3","한진,한화그랑빌"
"6","644","2645",석계,"4",태릉민방위교육장
"6","644","2645",석계,"4",중랑천산책로
"6","644","2645",석계,"4",두산아파트
"6","644","2645",석계,"5",석관1동
"6","644","2645",석계,"6",석관1파출소
"6","644","2645",석계,"7",석관동주민센터
"6","644","2645",석계,"7",장위사거리
"6","644","2645",석계,"1",삼창아파트
"6","644","2645",석계,"1",월계1동주민센터
"6","644","2645",석계,"3",월계3동주민센터
"6","644","2645",석계,"2",건양노블레스
"6","644","2645",석계,"2",풍림아이원아파트
"6","644","2645",석계,"5",석관고등학교
"6","644","2645",석계,"5",중앙하이츠아파트
"6","644","2645",석계,"3",우남아파트
"6","644","2645",석계,"5",석관동 미리내도서관
"6","644","2645",석계,"5",석관중학교
"6","644","2645",석계,"1",선곡초등학교
"6","644","2645",석계,"4",성북레포츠타운
"6","644","2645",석계,"1",JW컨벤션웨딩홀
"6","644","2645",석계,"4",석계초등학교
"6","644","2645",석계,"1",광운대학교
"6","645","2646",태릉입구,"6",공릉2동
"6","645","2646",태릉입구,"2",태릉성심병원 장례식장
"6","645","2646",태릉입구,"2",미래노인요양병원
"6","645","2646",태릉입구,"2",태릉마이크로
"6","645","2646",태릉입구,"4",강북연세사랑병원
"6","645","2646",태릉입구,"1",월계3동
"6","645","2646",태릉입구,"1",월릉교
"6","645","2646",태릉입구,"1",월계3동주민센터
"6","645","2646",태릉입구,"8",묵동교
"6","645","2646",태릉입구,"8",서울시민방위교육장
"6","645","2646",태릉입구,"4",공릉1동
"6","645","2646",태릉입구,"8",묵2동
"6","645","2646",태릉입구,"7",다운복지관
"6","645","2646",태릉입구,"1",한천초등학교
"6","645","2646",태릉입구,"2",태릉사거리
"6","645","2646",태릉입구,"3",공릉초등학교
"6","645","2646",태릉입구,"3",동1로
"6","645","2646",태릉입구,"4",공릉시장
"6","645","2646",태릉입구,"5",공릉우체국
"6","645","2646",태릉입구,"7",묵1동
"6","645","2646",태릉입구,"7",묵1동주민센터
"6","645","2646",태릉입구,"7",묵1동치안센터
"6","645","2646",태릉입구,"7",공릉119안전센터
"6","645","2646",태릉입구,"7",육군사관학교방면
"6","645","2646",태릉입구,"7",삼육대학교방면
"6","645","2646",태릉입구,"7",서울여자대학교방면
"6","645","2646",태릉입구,"7",태릉국제종합사격장
"6","645","2646",태릉입구,"7",신도아파트
"6","645","2646",태릉입구,"4",화랑지구대
"6","645","2646",태릉입구,"8",노원구생활체육회
"6","645","2646",태릉입구,"6",프레미어스엠코
"6","646","2647",화랑대,"4",태릉선수촌
"6","646","2647",화랑대,"3",공릉청소년정보문화센터
"6","646","2647",화랑대,"1",공릉소방파출소
"6","646","2647",화랑대,"1",삼육대학교
"6","646","2647",화랑대,"3",공릉2동 주민센터
"6","646","2647",화랑대,"3",태릉초등학교
"6","646","2647",화랑대,"3",공릉중학교
"6","646","2647",화랑대,"6",중랑구민체육센터
"6","646","2647",화랑대,"5",화랑대역환승주차장
"6","646","2647",화랑대,"4",육군박물관
"6","646","2647",화랑대,"4",태강릉
"6","646","2647",화랑대,"3",서울여자대학교
"6","646","2647",화랑대,"4",육군사관학교
"6","646","2647",화랑대,"5",공릉동근린공원
"6","646","2647",화랑대,"6",중랑구립정보도서관
"6","646","2647",화랑대,"7",묵1동
"6","646","2647",화랑대,"6",원묵초등학교
"6","646","2647",화랑대,"7",원묵중학교
"6","646","2647",화랑대,"7",태릉고등학교
"6","646","2647",화랑대,"6",원묵고등학교
"6","646","2647",화랑대,"1",태릉사거리
"6","647","2648",봉화산,"4",원묵고등학교
"6","647","2648",봉화산,"5",대림두산아파트
"6","647","2648",봉화산,"3",신내2동
"6","647","2648",봉화산,"5",묵1동
"6","647","2648",봉화산,"3",홈플러스 신내점
"6","647","2648",봉화산,"4",[우수경관조망명소]봉화산
"6","647","2648",봉화산,"2",신내노인요양원
"6","647","2648",봉화산,"3",진로아파트
"6","647","2648",봉화산,"4",신내시영6단지아파트
"6","647","2648",봉화산,"4",신내노인종합복지관
"6","647","2648",봉화산,"2",서울의료원(860병상)
"6","647","2648",봉화산,"3",봉화초등학교
"6","647","2648",봉화산,"1","공릉동,화랑대방면"
"6","647","2648",봉화산,"1",공릉동근린공원
"6","647","2648",봉화산,"2",신내전화국
"6","647","2648",봉화산,"3",중랑소방서
"6","647","2648",봉화산,"4",중랑구민체육센터
"6","647","2648",봉화산,"4",신내동우체국
"6","647","2648",봉화산,"4",영안장로교회
"6","647","2648",봉화산,"3",봉화지구대(중랑경찰서)
"6","647","2648",봉화산,"4",중랑구립정보도서관
"6","647","2648",봉화산,"4",금성초등학교
"6","647","2648",봉화산,"2",신내1동
"6","648","2649",신내,"1",서울특별시서울의료원(800m)
"6","648","2649",신내,"2",중랑공영차고지(70m)
"6","648","2649",신내,"3","신내데시앙포레아파트(1,000m)"
"6","648","2649",신내,"3",신내우디안1단지(700m)
"6","648","2649",신내,"4",IYF링컨학교(270m)
"6","648","2649",신내,"1",신내데시앙아파트(400m)
"6","648","2649",신내,"3",중랑경찰서(860m)
"6","648","2649",신내,"4",서울교통공사 신내차량기지(55m)
"7","709","2711",장암,"1",장암역환승공영주차장
"7","709","2711",장암,"1",장암동주민센터
"7","709","2711",장암,"1",의정부시청
"7","709","2711",장암,"1",포천 방면
"7","709","2711",장암,"1",의정부소방서
"7","709","2711",장암,"1",수락산 등산로
"7","709","2711",장암,"1",의정부경찰서
"7","710","2712",도봉산,"1",도봉감리교회
"7","710","2712",도봉산,"2",서울창포원
"7","710","2712",도봉산,"3",도봉한신아파트
"7","710","2712",도봉산,"1-1",다락원체육공원
"7","710","2712",도봉산,"1-1",평화문화진지
"7","710","2712",도봉산,"2",도봉파크빌3단지
"7","710","2712",도봉산,"1",서울도솔학교
"7","710","2712",도봉산,"1",도봉고등학교
"7","710","2712",도봉산,"2",누원고등학교
"7","710","2712",도봉산,"1",도봉1동우체국
"7","710","2712",도봉산,"1",서울가든아파트
"7","710","2712",도봉산,"1",도봉산 입구
"7","710","2712",도봉산,"1",도봉산 광역환승센터
"7","710","2712",도봉산,"2",누원초등학교
"7","711","2713",수락산,"1",서울시립수락양로원
"7","711","2713",수락산,"1",수락산 벨리체아파트
"7","711","2713",수락산,"1",홍파복지원
"7","711","2713",수락산,"3",상계1동우체국
"7","711","2713",수락산,"3",노원초등학교
"7","711","2713",수락산,"6",상계1동주민센터
"7","711","2713",수락산,"6",수락초등학교
"7","711","2713",수락산,"6",북부종합사회복지관
"7","711","2713",수락산,"6",상계1파출소
"7","711","2713",수락산,"1",쉼터요양원
"7","711","2713",수락산,"6",수락고등학교
"7","711","2713",수락산,"4",노일중학교
"7","711","2713",수락산,"6",수락중학교
"7","711","2713",수락산,"3",수락산디자인거리
"7","711","2713",수락산,"4",노원시니어클럽
"7","711","2713",수락산,"3",롯데시네마
"7","711","2713",수락산,"1",수락파크빌아파트
"7","711","2713",수락산,"5",상계문화정보도서관
"7","711","2713",수락산,"5",두산아파트
"7","711","2713",수락산,"5","서울북부지방법원, 서울북부지방검찰청방향"
"7","711","2713",수락산,"6",한국도심공항터미널
"7","711","2713",수락산,"5",신한은행 수락산역점
"7","711","2713",수락산,"6",하이베라스
"7","711","2713",수락산,"3",시인천상병공원
"7","711","2713",수락산,"1",수락119안전센터
"7","711","2713",수락산,"1",공영주차장
"7","711","2713",수락산,"2",대망드림힐아파트
"7","711","2713",수락산,"2",새서울병원
"7","711","2713",수락산,"4",노일초등학교
"7","711","2713",수락산,"3",상계우방아파트
"7","711","2713",수락산,"3",우방아파트
"7","711","2713",수락산,"3",노원중학교
"7","711","2713",수락산,"6","은빛1,2단지"
"7","711","2713",수락산,"1",수락산입구(수락골)
"7","711","2713",수락산,"1",은빛아파트 3단지
"7","711","2713",수락산,"1",수락산유원지
"7","711","2713",수락산,"3",수락현대아파트
"7","711","2713",수락산,"3",수락한신아파트
"7","711","2713",수락산,"2",극동늘푸른아파트
"7","711","2713",수락산,"4",현대아파트 1·2·3.4차
"7","711","2713",수락산,"6",수락산우체국
"7","711","2713",수락산,"3",수락산입구(노원골)
"7","712","2714",마들,"1",상계주공13·14단지
"7","712","2714",마들,"1",상원초등학교
"7","712","2714",마들,"3",청원중학교
"7","712","2714",마들,"3",보람아파트2단지
"7","712","2714",마들,"4",상곡초등학교
"7","712","2714",마들,"4",보람아파트1단지
"7","712","2714",마들,"4",상계10동주민센터
"7","712","2714",마들,"5",임광아파트
"7","712","2714",마들,"8",상계주공15·16단지
"7","712","2714",마들,"8",상계8동주민센터
"7","712","2714",마들,"5",노원고등학교
"7","712","2714",마들,"3",청원초등학교
"7","712","2714",마들,"3",청원고등학교
"7","712","2714",마들,"4",마들지구대
"7","712","2714",마들,"4",상계9동주민센터
"7","712","2714",마들,"6",IBK기업은행
"7","712","2714",마들,"8",상계8동치안센터
"7","712","2714",마들,"7",상계주공11단지
"7","712","2714",마들,"2",상계주공12단지
"7","712","2714",마들,"3",청원여자고등학교
"7","712","2714",마들,"4",상계주공 9단지·포레나노원아파트
"7","712","2714",마들,"4",상계10동우체국
"7","712","2714",마들,"5",상계주공10단지
"7","712","2714",마들,"5",대림아파트
"7","712","2714",마들,"6",동일초등학교
"7","712","2714",마들,"8",상경중학교
"7","713","2715",노원,"1",상계방면
"7","713","2715",노원,"6","상계주공1,2,3단지"
"7","713","2715",노원,"6",상계6동사무소
"7","713","2715",노원,"8",도봉운전면허시험장
"7","713","2715",노원,"3",상계주공7단지
"7","713","2715",노원,"10",상계초등학교
"7","713","2715",노원,"5",KT전화국
"7","713","2715",노원,"5",상수초등학교
"7","713","2715",노원,"8",노블레스 관광호텔
"7","713","2715",노원,"7",노원구의회
"7","713","2715",노원,"7",노원구보건소
"7","713","2715",노원,"7",노원구청
"7","713","2715",노원,"9",상계 주공7단지
"7","713","2715",노원,"5",노원문고
"7","713","2715",노원,"4",롯데백화점
"7","713","2715",노원,"4",상계2동
"7","713","2715",노원,"5","상계주공4,5,6단지"
"7","713","2715",노원,"7",한국전력공사북부지점
"7","713","2715",노원,"10",온곡중학교
"7","714","2716",중계,"1",인제대학교 상계백병원
"7","714","2716",중계,"3",서울시립북서울미술관
"7","714","2716",중계,"4",브라운스톤 중계
"7","714","2716",중계,"5",서울시립북부장애인종합복지관
"7","714","2716",중계,"3",청계초등학교
"7","714","2716",중계,"1",상명초등학교
"7","714","2716",중계,"1",중계주공1단지·건영아파트
"7","714","2716",중계,"2",중계3동
"7","714","2716",중계,"2",중계시영아파트 3단지
"7","714","2716",중계,"3",중계시영아파트 2·4단지
"7","714","2716",중계,"4",서울아이티고등학교
"7","714","2716",중계,"4",서울시북부여성발전센터
"7","714","2716",중계,"5",서울시립상계직업전문학교
"7","714","2716",중계,"6",당현1교
"7","714","2716",중계,"6",상계주공1·2단지
"7","714","2716",중계,"6",동부적십자혈액원
"7","714","2716",중계,"6",노원중학교
"7","714","2716",중계,"5",서울시립상이군경복지관
"7","714","2716",중계,"6",당현초등학교
"7","714","2716",중계,"6",미도아파트
"7","714","2716",중계,"6",어린이교통공원
"7","714","2716",중계,"6",상천초등학교
"7","714","2716",중계,"1",상계7동
"7","714","2716",중계,"1",건영아파트
"7","714","2716",중계,"1",한국성서대학교
"7","714","2716",중계,"1",상명중·고등학교
"7","714","2716",중계,"2",대진여자고등학교
"7","714","2716",중계,"3",중원중학교
"7","714","2716",중계,"3",당현지구대
"7","714","2716",중계,"4",중원초등학교
"7","714","2716",중계,"4",중계시영아파트 1단지
"7","714","2716",중계,"4",중계2동
"7","714","2716",중계,"4",시립중계노인전문요양원
"7","714","2716",중계,"5",마들공원
"7","714","2716",중계,"5",서울시립뇌성마비종합복지관
"7","714","2716",중계,"6",상계주공1·2단지
"7","714","2716",중계,"2",평화종합사회복지관
"7","714","2716",중계,"5",노원청소년수련관
"7","714","2716",중계,"2",청암중고등학교
"7","714","2716",중계,"2",청암예술학교
"7","714","2716",중계,"4",서울영어과학교육센터
"7","715","2717",하계,"3",을지병원
"7","715","2717",하계,"6",중평초·중학교
"7","715","2717",하계,"6",하계CGV(건영 옴니백화점)
"7","715","2717",하계,"1",중계CGV(홈플러스 중계점)
"7","715","2717",하계,"2",세이브존
"7","715","2717",하계,"3",교통안전진흥공단(노원검사소)
"7","715","2717",하계,"1",서울시립북서울미술관
"7","715","2717",하계,"6","중계2,3주민센터"
"7","715","2717",하계,"1",용동초등학교
"7","715","2717",하계,"2",노원소방서
"7","715","2717",하계,"2",한신·청구아파트
"7","715","2717",하계,"3",연촌초등학교
"7","715","2717",하계,"4",하계2주민센터
"7","715","2717",하계,"4",장미아파트
"7","715","2717",하계,"5",월계1교(인덕대학 방면)
"7","715","2717",하계,"5",건영·학여울 청구아파트
"7","715","2717",하계,"6",노원구민회관
"7","715","2717",하계,"6",현대·상아·롯데·경남아파트
"7","715","2717",하계,"2",하계1주민센터
"7","715","2717",하계,"1",노원평생학습관
"7","715","2717",하계,"1",노원경찰서
"7","715","2717",하계,"2",하계중학교
"7","715","2717",하계,"3",하계1치안센터
"7","715","2717",하계,"3",미성아파트
"7","715","2717",하계,"4",중현초등학교
"7","715","2717",하계,"4",하계5단지아파트
"7","715","2717",하계,"5",우성·벽산·극동아파트
"7","715","2717",하계,"3",시립노원노인종합복지관
"7","716","2718",공릉,"4",중랑천
"7","716","2718",공릉,"4",노원 문화원
"7","716","2718",공릉,"2",원자력병원
"7","716","2718",공릉,"2",경춘선 숲길(Gyeongchun Line Forest)
"7","716","2718",공릉,"3",노원구 건강가정지원센터
"7","716","2718",공릉,"3",노원구 다문화가족지원센터
"7","716","2718",공릉,"4",공릉종합사회복지관
"7","716","2718",공릉,"3",중랑천
"7","716","2718",공릉,"1",공연초등학교
"7","716","2718",공릉,"1",경기기계공업고교 방면
"7","716","2718",공릉,"2",공릉1동 주민센터
"7","716","2718",공릉,"2",공릉도깨비시장
"7","716","2718",공릉,"3",태릉입구 방면
"7","716","2718",공릉,"4",월계동 방면
"7","716","2718",공릉,"4",용원초등학교
"7","716","2718",공릉,"4",한천교
"7","716","2718",공릉,"3",공릉동 국수거리
"7","716","2718",공릉,"1",서울과학기술대 방면
"7","716","2718",공릉,"1",동산정보산업고등학교
"7","716","2718",공릉,"2",화랑지구대
"7","717","2719",태릉입구,"6",서울생활사박물관
"7","717","2719",태릉입구,"5",화랑지구대
"7","717","2719",태릉입구,"6",공릉2동
"7","717","2719",태릉입구,"6",프레미어스 엠코 아파트
"7","717","2719",태릉입구,"2",미래노인요양병원
"7","717","2719",태릉입구,"2",태릉마이크로
"7","717","2719",태릉입구,"5",강북연세사랑병원
"7","717","2719",태릉입구,"2",태릉성심병원장례식장
"7","717","2719",태릉입구,"8",노원구생활체육회
"7","717","2719",태릉입구,"1",월계3동
"7","717","2719",태릉입구,"1",한천초등학교
"7","717","2719",태릉입구,"2",태릉사거리
"7","717","2719",태릉입구,"3",동일로
"7","717","2719",태릉입구,"5",공릉시장
"7","717","2719",태릉입구,"5",공릉우체국
"7","717","2719",태릉입구,"7",묵1동
"7","717","2719",태릉입구,"8",묵2동
"7","717","2719",태릉입구,"8",서울시민방위교육장
"7","717","2719",태릉입구,"8",묵동교
"7","717","2719",태릉입구,"7",묵1동치안센터
"7","717","2719",태릉입구,"7",묵1동주민센터
"7","717","2719",태릉입구,"7",공릉119안전센터
"7","717","2719",태릉입구,"7",육군사관학교방면
"7","717","2719",태릉입구,"7",삼육대학교방면
"7","717","2719",태릉입구,"7",서울여자대학교방면
"7","717","2719",태릉입구,"7",신도아파트
"7","717","2719",태릉입구,"7",태릉국제종합사격장
"7","717","2719",태릉입구,"1",월릉교
"7","717","2719",태릉입구,"1",월계3동주민센터
"7","717","2719",태릉입구,"3",공릉초등학교
"7","717","2719",태릉입구,"5",공릉1동
"7","717","2719",태릉입구,"7",다운복지관
"7","718","2720",먹골,"1",태릉중학교
"7","718","2720",먹골,"1",태릉 방면
"7","718","2720",먹골,"5",묵현초등학교
"7","718","2720",먹골,"1",묵1동 주민센터
"7","718","2720",먹골,"5",묵2동 주민센터
"7","718","2720",먹골,"7",묵2동
"7","718","2720",먹골,"7",태릉사거리 방면
"7","718","2720",먹골,"6",묵동 우체국
"7","718","2720",먹골,"6",묵동아이파크아파트
"7","718","2720",먹골,"2",봉화산방면
"7","718","2720",먹골,"4",중화동방면
"7","718","2720",먹골,"1",먹골파출소
"7","718","2720",먹골,"5",신묵초등학교
"7","718","2720",먹골,"4",한전동대문중랑지사
"7","718","2720",먹골,"3",묵1동
"7","718","2720",먹골,"7",묵동삼거리
"7","719","2721",중화,"3",중화2동
"7","719","2721",중화,"1",중화고등학교
"7","719","2721",중화,"2",경동제일교회
"7","719","2721",중화,"2",극동아파트
"7","719","2721",중화,"3",중랑구창업지원센터
"7","719","2721",중화,"3",태릉시장
"7","719","2721",중화,"3",중화119안전센터
"7","719","2721",중화,"2",중화동우체국
"7","719","2721",중화,"2",장안중학교
"7","719","2721",중화,"2",중화1동 주민센터
"7","719","2721",중화,"1",장미아파트
"7","719","2721",중화,"2",중화한신아파트
"7","719","2721",중화,"2",중화1동
"7","719","2721",중화,"4",중화2동 
"7","719","2721",중화,"2",중화1치안센터
"7","719","2721",중화,"1",묵동초등학교
"7","719","2721",중화,"2",상봉초등학교
"7","719","2721",중화,"2",중랑구청ㆍ 구의회 방면
"7","719","2721",중화,"1",중랑중학교
"7","719","2721",중화,"1",구립중화경로복지관
"7","720","2722",상봉,"6",중랑우체국
"7","720","2722",상봉,"1",망우역 방면
"7","720","2722",상봉,"6",중랑교 방면
"7","720","2722",상봉,"1",상봉1동
"7","720","2722",상봉,"1",상봉1파출소
"7","720","2722",상봉,"2",용마공원
"7","720","2722",상봉,"4",상봉2파출소
"7","720","2722",상봉,"6",상봉초등학교
"7","720","2722",상봉,"2",상봉시네마
"7","720","2722",상봉,"3",신한은행
"7","720","2722",상봉,"5",상봉동로터리
"7","720","2722",상봉,"2","구리시, 남양주방면"
"7","720","2722",상봉,"2",한국마사회
"7","720","2722",상봉,"2",우림시장
"7","720","2722",상봉,"2",혜원여고
"7","720","2722",상봉,"2",중랑구청
"7","720","2722",상봉,"2",서일대학방면
"7","720","2722",상봉,"4",중랑전화국
"7","720","2722",상봉,"5",동부시장
"7","720","2722",상봉,"6",청량리방면
"7","720","2722",상봉,"2",망우역로터리 방면
"7","720","2722",상봉,"1",상봉중학교
"7","720","2722",상봉,"4",상봉2동주민센터
"7","720","2722",상봉,"5",클릭전원미술학원
"7","720","2722",상봉,"2",코스트코
"7","720","2722",상봉,"2",상봉시외버스터미널
"7","720","2722",상봉,"1",상봉1동주민센터
"7","720","2722",상봉,"3",면목초등학교
"7","720","2722",상봉,"4",면목동 방면
"7","720","2722",상봉,"7",중화한신아파트
"7","721","2723",면목,"3",면동초등학교
"7","721","2723",면목,"1",면목초등학교
"7","721","2723",면목,"3",면목본동주민센터
"7","721","2723",면목,"2",서일대학교
"7","721","2723",면목,"2",혜원여자중학교
"7","721","2723",면목,"3",면목5동주민센터
"7","721","2723",면목,"3",중랑구치매지원센터
"7","721","2723",면목,"2",혜원여자고등학교
"7","721","2723",면목,"2",면일초등학교
"7","721","2723",면목,"3",면목2동주민센터
"7","721","2723",면목,"3",중랑초등학교
"7","721","2723",면목,"3",중목초등학교
"7","721","2723",면목,"2",면목본동파출소
"7","721","2723",면목,"3",중랑구립면목정보도서관
"7","721","2723",면목,"3",중랑노인종합복지관
"7","721","2723",면목,"2",면목1치안센타
"7","722","2724",사가정,"1",중랑구 재활용센터
"7","722","2724",사가정,"4",중랑문화체육관
"7","722","2724",사가정,"3",홈플러스 면목점
"7","722","2724",사가정,"1",녹색병원
"7","722","2724",사가정,"1",면목고등학교
"7","722","2724",사가정,"1",신한은행
"7","722","2724",사가정,"1",면동초등학교
"7","722","2724",사가정,"1",면목우체국
"7","722","2724",사가정,"3",면목시장
"7","722","2724",사가정,"3",면목7치안센터
"7","722","2724",사가정,"3",면목7동주민센터
"7","722","2724",사가정,"4",면남초등학교
"7","722","2724",사가정,"3",두산아파트
"7","722","2724",사가정,"1",중화중학교
"7","722","2724",사가정,"1",면중초등학교
"7","722","2724",사가정,"1",면목교회
"7","722","2724",사가정,"1",서일대학교
"7","722","2724",사가정,"2",사가정 센트럴 아이파크
"7","722","2724",사가정,"3",KB국민은행 
"7","722","2724",사가정,"1","면목3,8동주민센터"
"7","722","2724",사가정,"4",연세아름다운피부과
"7","722","2724",사가정,"1",면목중학교
"7","722","2724",사가정,"2",면목5동주민센터
"7","722","2724",사가정,"1",로데오마당
"7","722","2724",사가정,"1",면목삼팔파출소
"7","723","2725",용마산,"2",용마폭포공원
"7","723","2725",용마산,"1",태은교회
"7","723","2725",용마산,"1",용마중학교
"7","723","2725",용마산,"1",중랑구민회관
"7","723","2725",용마산,"2",[우수경관조망명소]용마산
"7","723","2725",용마산,"1",중랑문화원
"7","723","2725",용마산,"2",면목종합사회복지관
"7","723","2725",용마산,"2",면목도시개발아파트
"7","723","2725",용마산,"3",중랑청소년수련관
"7","723","2725",용마산,"1",면목4동주민센터
"7","723","2725",용마산,"1",중곡초등학교
"7","723","2725",용마산,"1",면남초등학교
"7","723","2725",용마산,"2",용마폭포공원 축구장
"7","723","2725",용마산,"2",용마폭포공원 테니스장
"7","723","2725",용마산,"2",현대아파트
